p0,rr,entrega,cancela,reocupa,llenado,autogestion,no_show_base,no_show_medapp,reduccion_no_show_rel,ocupacion_base,ocupacion_medapp,delta_ocupacion_pp,delta_ocupacion_rel,reduccion_tiempo_asignacion
0.32078977950574694,1.1510906807112806,0.9393231775816098,0.17862863107122884,0.21150952752964233,0.8605458982130246,0.6724174954128408,0.31234866828087166,0.19130434782608696,0.3875294910684193,0.5916666666666667,0.678125,0.0864583333333333,0.14612676056338025,0.6724174954128408
0.33609571388270204,1.122634472644994,0.9176485112351698,0.15439120560657404,0.13599095563295807,0.9229724019177622,0.5977462746477638,0.31843575418994413,0.23059096176129779,0.27586347096013497,0.6354166666666666,0.6916666666666667,0.05625000000000002,0.08852459016393444,0.5977462746477638
0.2930250391194889,1.168434957220495,0.9356210355815142,0.2251667402251903,0.3462555527610682,0.9427051554850165,0.6995297905945064,0.3025302530253025,0.13048368953880765,0.5686920953062685,0.6604166666666667,0.8052083333333333,0.14479166666666665,0.21924290220820186,0.6995297905945064
0.24566923946714345,1.1211636204611828,0.930239899365234,0.39430875401729837,0.2656951381578417,0.858860322551968,0.5588189834180565,0.23170731707317074,0.12040557667934093,0.48035487959442336,0.65625,0.7229166666666667,0.06666666666666665,0.10158730158730167,0.5588189834180565
0.31524285481772046,1.0892786356907014,0.9642093448901654,0.3868759396439535,0.007608151616037207,0.8241561569973173,0.28986804712525666,0.3203125,0.15660919540229884,0.5110737314269695,0.54375,0.6114583333333333,0.06770833333333337,0.12452107279693503,0.28986804712525666
0.2564895576982035,1.1642038094626468,0.9033396935503968,0.24493520060396104,0.2525553188868291,0.9098643808031319,0.6129059728921126,0.27042577675489066,0.11896348645465253,0.560088213918753,0.6604166666666667,0.7791666666666667,0.11875000000000002,0.17981072555205047,0.6129059728921126
0.32062361918169635,1.227741240854454,0.9093206307474669,0.10814629188761088,0.14641739135132045,0.7883834239655753,0.684992466821469,0.3260025873221216,0.1445466491458607,0.556608889723213,0.5427083333333333,0.678125,0.13541666666666663,0.24952015355086354,0.684992466821469
0.24792718343853326,1.2053909076994322,0.9652224055729958,0.21252754265799917,0.20538943499166826,0.9465477225103534,0.5159950374907525,0.25054704595185995,0.11830357142857142,0.5278189332501559,0.7135416666666666,0.8229166666666666,0.109375,0.15328467153284664,0.5159950374907525
0.272102724523921,1.1207728412697786,0.9108427130549019,0.37447340705757226,0.3894979257774786,0.9314578470556487,0.42166419643404085,0.26823793490460157,0.14351851851851852,0.46495815899581594,0.6791666666666667,0.7708333333333334,0.09166666666666667,0.13496932515337434,0.42166419643404085
0.23287498238884538,1.1429106456328335,0.9436506856213617,0.4707958718926255,0.030131152022526964,0.9199747595150164,0.4554709931813699,0.23927765237020315,0.09210526315789473,0.6150695134061569,0.7020833333333333,0.790625,0.08854166666666674,0.1261127596439171,0.4554709931813699
0.2935414010881296,1.1854570549977994,0.9626477852314521,0.3835943180379977,0.13241521697575825,0.9385261703044415,0.688598987084988,0.31194690265486724,0.1001150747986191,0.6790637318512351,0.6479166666666667,0.8145833333333333,0.16666666666666663,0.25723472668810277,0.688598987084988
0.3124895593005117,1.0937039277918628,0.8825976437692045,0.12644858461854633,0.07798824902592934,0.8693756534340239,0.6945372969770498,0.31780167264038234,0.22140221402214022,0.3033321310656716,0.5947916666666667,0.659375,0.06458333333333333,0.10858143607705784,0.6945372969770498
0.24642511950167986,1.0793964558323574,0.9337596826025502,0.23626400577945816,0.19275946939200997,0.7639278656951813,0.39934883424472123,0.236986301369863,0.13494318181818182,0.43058657383079346,0.5802083333333333,0.634375,0.054166666666666696,0.09335727109515268,0.39934883424472123
0.32283299525222836,1.1035899764752053,0.8819837186940063,0.26519933814017627,0.25973467129431976,0.7500537313324577,0.6817104223797834,0.3383977900552486,0.20946915351506457,0.3809972769595643,0.49895833333333334,0.5739583333333333,0.07500000000000001,0.1503131524008352,0.6817104223797834
0.283841425311818,1.1478472303197595,0.8693546680924827,0.40486604863690945,0.26804923061928365,0.798362569908813,0.5019311558845149,0.28964613368283093,0.12551159618008187,0.5666726340027037,0.5645833333333333,0.6677083333333333,0.10312500000000002,0.18265682656826576,0.5019311558845149
0.2741552552373413,1.062503326594197,0.890352308545258,0.43032314153339424,0.2138177326450329,0.8281725556502332,0.378741182491118,0.2844611528822055,0.17092866756393002,0.3991141994889157,0.5947916666666667,0.6416666666666667,0.046875,0.07880910683012265,0.378741182491118
0.2944460489567617,1.1104536737267339,0.8588587672645125,0.19781061563794544,0.3486751332382823,0.7697172460519973,0.4827522988113858,0.27800269905533065,0.1871584699453552,0.32677462995384365,0.5572916666666666,0.6197916666666666,0.0625,0.11214953271028039,0.4827522988113858
0.3155911783505898,1.1553254563059367,0.9572415052320973,0.25728637409231936,0.3944679284180795,0.8436802025145406,0.25838788765742604,0.29914529914529914,0.18397997496871088,0.38498122653316647,0.5979166666666667,0.6791666666666667,0.08125000000000004,0.13588850174216027,0.25838788765742604
0.2634300968496609,1.1494171497765735,0.9579261580346147,0.3667288260487028,0.2550367570235899,0.8820659026299564,0.45791938152131184,0.27294117647058824,0.11685116851168512,0.5718814946770158,0.64375,0.7479166666666667,0.10416666666666663,0.16181229773462769,0.45791938152131184
0.2926910417207654,1.1589538970649094,0.8747446049481284,0.42361089959166864,0.08711072950569437,0.8045934423459149,0.43726822139814225,0.2835249042145594,0.12824010914051842,0.5476936691124958,0.584375,0.665625,0.08125000000000004,0.13903743315508033,0.43726822139814225
0.2911436605673695,1.1376114724558004,0.8761209555979851,0.36256834314401365,0.001954480056765906,0.8472761741066132,0.36735090918593927,0.30884184308841844,0.14725568942436412,0.5232003281944985,0.578125,0.6635416666666667,0.0854166666666667,0.1477477477477478,0.36735090918593927
0.2645358165275927,1.1361650088723008,0.9089765157079086,0.3723209518961633,0.13788016306432152,0.7676744927319796,0.6202540879581979,0.25206611570247933,0.11159420289855072,0.5572820147303397,0.565625,0.6385416666666667,0.07291666666666663,0.1289134438305708,0.6202540879581979
0.24212652297837434,1.0932647065893504,0.8722001921618797,0.10905644707998055,0.09883022598387661,0.90978276824995,0.23257168966581354,0.2311212814645309,0.16783216783216784,0.2738350758152738,0.7,0.74375,0.04375000000000007,0.0625,0.23257168966581354
0.26649456279973577,1.0867543120638656,0.866358885273023,0.4426976966210475,0.07179066825107809,0.9289364804291369,0.3727785786841238,0.250561797752809,0.145985401459854,0.4173676802723316,0.6947916666666667,0.73125,0.03645833333333326,0.05247376311844065,0.3727785786841238
0.2849655246142774,1.2205964557224025,0.8823353612588823,0.3300823655646462,0.37599275585361563,0.7545769730251245,0.39718202312820583,0.25206611570247933,0.15937940761636107,0.36770792388263307,0.565625,0.6208333333333333,0.055208333333333304,0.09760589318600355,0.39718202312820583
0.276960166921669,1.0093834103578738,0.9160700661481641,0.2341918981885306,0.17852563673160304,0.8170683854676217,0.4779956250309481,0.2682926829268293,0.22807017543859648,0.14992025518341323,0.59375,0.5958333333333333,0.002083333333333326,0.0035087719298245723,0.4779956250309481
0.26476626953730786,1.04164310461199,0.8687854315587009,0.4623824618295601,0.18720871905937553,0.9037563596439364,0.41118193461944685,0.2612197928653625,0.16093366093366093,0.3839147517561615,0.66875,0.7114583333333333,0.04270833333333335,0.06386292834890961,0.41118193461944685
0.23314688317384274,1.1279958744335243,0.9298692328933598,0.19383978045683561,0.22473966496090605,0.8784989067050752,0.5178914889375754,0.2235434007134364,0.11835748792270531,0.4705391098776853,0.6802083333333333,0.7604166666666666,0.08020833333333333,0.1179173047473201,0.5178914889375754
0.3335271659045418,1.0090650307496982,0.8845427998011443,0.18661489954945956,0.05410915672119381,0.946515210383249,0.5201344078927546,0.36293859649122806,0.285385500575374,0.213681037689604,0.6052083333333333,0.646875,0.04166666666666663,0.06884681583476748,0.5201344078927546
0.28260443975811755,1.1622921033646798,0.852279762994603,0.11189475253406488,0.30202039213704795,0.7835211881720914,0.35300817916684624,0.28222523744911804,0.1440329218106996,0.4896525799303577,0.5510416666666667,0.65,0.09895833333333337,0.17958412098298693,0.35300817916684624
0.2705666520820732,1.2617647315407983,0.8844594593968667,0.2852106735552744,0.2621464100131431,0.8218923036968788,0.30913091109974555,0.2807244501940492,0.11686586985391766,0.5836989981701459,0.5791666666666667,0.6927083333333334,0.11354166666666665,0.1960431654676258,0.30913091109974555
0.27688445537063844,1.1257606882665767,0.9502583977737067,0.195071887528951,0.22163845478193786,0.8099407382348568,0.2221334629162806,0.28880407124681934,0.17082785808147175,0.4084991345725252,0.5822916666666667,0.6572916666666667,0.07500000000000007,0.1288014311270127,0.2221334629162806
0.33912078252885336,1.1310893057544973,0.8794043699985731,0.1897343806175399,0.20462986448107598,0.9327548701877404,0.28161756085824835,0.32963374028856823,0.22388059701492538,0.320820141715664,0.6291666666666667,0.7041666666666667,0.07500000000000007,0.1192052980132452,0.28161756085824835
0.25916336500758574,1.1139214278437326,0.9556046047139723,0.26375466306978834,0.3802229586858262,0.9421634829459778,0.3474752893302605,0.26082130965593786,0.14302191464821223,0.4516478931998331,0.69375,0.7739583333333333,0.08020833333333333,0.11561561561561562,0.3474752893302605
0.2902954239871677,1.157600827577211,0.9465598984457251,0.39969444504985896,0.2984772519342618,0.8830551296505367,0.501133168629341,0.30930232558139537,0.12606060606060607,0.5924356345408976,0.61875,0.7510416666666667,0.1322916666666667,0.2138047138047139,0.501133168629341
0.2767783456746217,1.153441197370428,0.8724704665858313,0.38144180784643367,0.143577709170662,0.7967644389679244,0.48745403573528107,0.2906091370558376,0.11904761904761904,0.5903514244125598,0.5822916666666667,0.69375,0.11145833333333333,0.19141323792486586,0.48745403573528107
0.306955792707591,1.107939849845165,0.9297301586537069,0.28027342401060173,0.22731269867555795,0.8000435766581637,0.5590052308085086,0.2884371029224905,0.17639257294429708,0.3884539431402564,0.5833333333333334,0.646875,0.06354166666666661,0.10892857142857126,0.5590052308085086
0.2774730149102715,1.0020664593352013,0.9276779042481781,0.22598062794022056,0.345814921106022,0.8548937423514745,0.4224593331068447,0.2732696897374702,0.22564734895191121,0.17426865318034246,0.634375,0.6541666666666667,0.019791666666666652,0.031198686371100237,0.4224593331068447
0.2844797370448017,1.1789506860592904,0.974014600336349,0.1530541328802773,0.21445265459049506,0.8834372740423742,0.6363717330958261,0.2857142857142857,0.13592233009708737,0.5242718446601942,0.6302083333333334,0.7416666666666667,0.11145833333333333,0.1768595041322314,0.6363717330958261
0.2421705676032214,1.2379414831691902,0.9224908464041904,0.4056185690190084,0.0539508132844877,0.8631234128435583,0.3977599875023402,0.23747016706443913,0.10434782608695652,0.5605855363775398,0.665625,0.7510416666666667,0.0854166666666667,0.12832550860719882,0.3977599875023402
0.3317313058029647,1.2047688414478936,0.9498511282161776,0.16936840887930255,0.2068194774620977,0.8289582926937216,0.5109026296392375,0.3029925187032419,0.19151670951156813,0.36791604515112086,0.5822916666666667,0.6552083333333333,0.07291666666666663,0.12522361359570655,0.5109026296392375
0.2670280004443553,1.1381762891118679,0.898924214260769,0.2925860727947862,0.3011584822241394,0.8488591414680414,0.33844068903603985,0.25625,0.15414507772020725,0.39845823328699603,0.6197916666666666,0.6802083333333333,0.060416666666666674,0.09747899159663875,0.33844068903603985
0.31279714593528934,1.0991633800075433,0.9143876698910023,0.18242374164575406,0.11277746921529533,0.9467098694559236,0.38055797872319297,0.321978021978022,0.20205479452054795,0.37245780541399787,0.6427083333333333,0.728125,0.0854166666666667,0.13290113452188002,0.38055797872319297
0.2322650923655049,1.1056962314104701,0.8517196757271104,0.23777502400679015,0.2183575738113134,0.9371136146239241,0.4884400114079615,0.2059800664451827,0.13097949886104784,0.36411565875523544,0.746875,0.7947916666666667,0.04791666666666672,0.0641562064156207,0.4884400114079615
0.29269503788814577,1.1077782810596106,0.9223722783833743,0.2752285711612429,0.34800392183615564,0.8581530561072603,0.35377840782757697,0.2917166866746699,0.18773466833541927,0.3564486472287891,0.6145833333333334,0.6760416666666667,0.06145833333333328,0.09999999999999987,0.35377840782757697
0.2626508954623269,1.123236209621,0.9756115959264142,0.19720269861792286,0.3255533509682238,0.8292813024277637,0.586686968413017,0.24283935242839352,0.15521628498727735,0.3608272982318784,0.6333333333333333,0.6916666666666667,0.05833333333333335,0.09210526315789469,0.586686968413017
0.2888676023653244,1.1341109813064858,0.9374948183366368,0.4454852672298789,0.15889288815576422,0.810194022307469,0.35500155511924725,0.30930537352555704,0.1295774647887324,0.581069467653378,0.5489583333333333,0.64375,0.09479166666666672,0.17267552182163204,0.35500155511924725
0.32691376494325514,1.1435357769158006,0.9660164867098696,0.36890213757022705,0.20777256913674957,0.7992459607736678,0.6981847833380936,0.34023285899094435,0.17671232876712328,0.4806135736236262,0.53125,0.6260416666666667,0.09479166666666672,0.17843137254901964,0.6981847833380936
0.2648535075909748,1.1517486674596924,0.8731320556005039,0.3032081264156333,0.20324763379661337,0.7649520435169317,0.6778527590992827,0.24175824175824176,0.13817663817663817,0.4284511784511785,0.575,0.6302083333333334,0.055208333333333415,0.09601449275362328,0.6778527590992827
0.2865648743518634,1.2026745583707805,0.9520414192034136,0.45360014124182324,0.1068483065248997,0.8498529497377857,0.6477670246872582,0.2853598014888337,0.10372340425531915,0.6365171137835337,0.6,0.7020833333333333,0.1020833333333333,0.17013888888888884,0.6477670246872582
0.25364970510641555,1.180545651691081,0.9676335932674831,0.270232978952028,0.09213750900967299,0.7602034593343625,0.5947388068761237,0.26287262872628725,0.11854951185495119,0.5490229909847733,0.5666666666666667,0.6583333333333333,0.09166666666666667,0.16176470588235303,0.5947388068761237
0.24493342645616006,1.145666859078201,0.9793584909742002,0.40729792338184156,0.23051169179788494,0.8049326131686424,0.22596238633681504,0.2628120893561104,0.11232876712328767,0.5725890410958905,0.584375,0.675,0.09062500000000007,0.1550802139037435,0.22596238633681504
0.2861611643961031,1.0718459369240845,0.9605586125763403,0.23572328498798079,0.258321507072305,0.9345073921938662,0.25581178798854914,0.2639821029082774,0.16549295774647887,0.3730902363332538,0.6854166666666667,0.740625,0.055208333333333304,0.08054711246200608,0.25581178798854914
0.271850759321694,1.165820633908306,0.9261813718064847,0.21348658499990797,0.04897388352001424,0.8175433870212906,0.4339588424164412,0.28005115089514065,0.14285714285714285,0.4898891063274625,0.5864583333333333,0.675,0.08854166666666674,0.15097690941385444,0.4339588424164412
0.28108392515970815,1.2330618782934808,0.8703982521043588,0.4907521898952073,0.0006703218881235263,0.8538609119994215,0.5657033116363891,0.2518796992481203,0.09673024523160763,0.6159664890804832,0.621875,0.690625,0.06875000000000009,0.11055276381909573,0.5657033116363891
0.2557398755961531,1.2272249058028317,0.9777477465080069,0.10042700398864231,0.09318909372954409,0.8348692055807378,0.28434358380017766,0.25738916256157635,0.12189054726368159,0.5264348115879931,0.628125,0.7354166666666667,0.10729166666666667,0.17081260364842454,0.28434358380017766
0.26796086521167733,1.201691699995844,0.907211166202064,0.2465161299771518,0.2819830469833162,0.8558445885265552,0.4988357369607223,0.27053140096618356,0.10807453416149068,0.6005102040816326,0.6291666666666667,0.7479166666666667,0.11875000000000002,0.1887417218543046,0.4988357369607223
0.23520277570092657,1.073487228231655,0.964507926783384,0.3608720965909188,0.3662858822380537,0.8642424379871503,0.20394933416407413,0.20640569395017794,0.11262376237623763,0.45435728917719354,0.696875,0.746875,0.04999999999999993,0.0717488789237668,0.20394933416407413
0.2822743783584464,1.1459202992624855,0.912862620772839,0.17964025106817114,0.06852566409002368,0.841999786403581,0.6440925929898915,0.3088235294117647,0.16455696202531644,0.46714888487040396,0.5875,0.6875,0.09999999999999998,0.17021276595744683,0.6440925929898915
0.2943842550334456,1.164937162662692,0.9079642584425085,0.23516882245295057,0.1924868720674202,0.7642348068632842,0.5926353007853391,0.3136986301369863,0.150354609929078,0.520703645204249,0.521875,0.6239583333333333,0.1020833333333333,0.1956087824351298,0.5926353007853391
0.27168952233776333,1.2256819679964301,0.8733804317782724,0.15235215818007217,0.006039849205554094,0.8740264517234075,0.3990216034852645,0.2950236966824645,0.15254237288135594,0.48294874412905864,0.6197916666666666,0.7291666666666666,0.109375,0.17647058823529416,0.3990216034852645
0.33296893513518305,1.1882443178734816,0.895681926515528,0.10969622219014147,0.32256656633781156,0.9004001762453923,0.5363416585705583,0.32593457943925236,0.18235995232419547,0.44050136491214587,0.6010416666666667,0.7145833333333333,0.11354166666666665,0.18890814558058922,0.5363416585705583
0.2948328140486383,1.1286037434004161,0.9218722275729588,0.4037145596889008,0.26028801598598533,0.7620724704054386,0.6908623757425791,0.31377899045020463,0.15561959654178675,0.5040471118907405,0.5239583333333333,0.6104166666666667,0.08645833333333341,0.1650099403578531,0.6908623757425791
0.2379891204187703,1.1530361328402945,0.870520673722167,0.4745696063245496,0.22914172645031725,0.9320668564085914,0.24430950226157472,0.21075740944017562,0.09006928406466513,0.572640011547344,0.7489583333333333,0.8208333333333333,0.07187500000000002,0.09596662030598058,0.24430950226157472
0.29485114454556693,1.1602873047675948,0.9770462684771883,0.2449997740836267,0.3587015940119287,0.8851307876726299,0.45643163234942163,0.32189349112426036,0.15225334957369063,0.5270070573905568,0.596875,0.725,0.12812499999999993,0.2146596858638743,0.45643163234942163
0.29495260341551177,1.0258757940745953,0.9257442919663106,0.14646986759907704,0.29926047623570345,0.7950559017412104,0.45402495199931925,0.31056701030927836,0.2692307692307692,0.13309926587934895,0.5572916666666666,0.5739583333333333,0.01666666666666672,0.029906542056074903,0.45402495199931925
0.3305621860439708,1.1369572141931683,0.9665994790626693,0.3843272341405434,0.3233792679869388,0.8896014987334189,0.3010381383135741,0.31046511627906975,0.17391304347826086,0.43983064647451553,0.6177083333333333,0.6927083333333334,0.07500000000000007,0.12141652613828002,0.3010381383135741
0.3083247616637579,1.1703281652426027,0.9609602068061589,0.4771124070128556,0.03446431630533549,0.8670790556567253,0.4417222897233031,0.3157894736842105,0.08638743455497382,0.7264397905759162,0.5958333333333333,0.7270833333333333,0.13124999999999998,0.2202797202797202,0.4417222897233031
0.32280184204377393,1.2147494108078347,0.8737607321773935,0.1973931171139315,0.055371568944439266,0.8344647281786901,0.4886337018752108,0.3165829145728643,0.18240620957309184,0.423828004681821,0.5666666666666667,0.6583333333333333,0.09166666666666667,0.16176470588235303,0.4886337018752108
0.30301261800026447,1.1603702340487152,0.9635926654172113,0.2721643362383608,0.3808702143606424,0.8822135207275477,0.5203442684100672,0.2733727810650888,0.1564039408866995,0.42787303008977884,0.6395833333333333,0.7135416666666666,0.07395833333333335,0.11563517915309451,0.5203442684100672
0.2324803986677317,1.102157062371037,0.9595306931186562,0.2831459641167918,0.15903481480714254,0.8533104293608972,0.6885394601700243,0.25853658536585367,0.1008827238335435,0.6097932380023318,0.6333333333333333,0.7427083333333333,0.109375,0.17269736842105265,0.6885394601700243
0.2914055546072097,1.1426530723092394,0.9209099183900146,0.49968416029924057,0.07671248834889513,0.9331078890949607,0.6220591372364853,0.303670745272525,0.10488676996424315,0.6546036403008989,0.6520833333333333,0.7822916666666667,0.13020833333333337,0.19968051118210872,0.6220591372364853
0.2659733860060942,1.2454209851692335,0.9539985203020479,0.32330359154066046,0.1410072417976377,0.7731529199941405,0.474362664967709,0.25495376486129456,0.11005434782608696,0.5683360554178869,0.5875,0.6822916666666666,0.09479166666666661,0.16134751773049638,0.474362664967709
0.30248954867934413,1.1124599307452852,0.9781061317127726,0.11705169961342388,0.2611675289721558,0.8652635820108558,0.4327321504682857,0.3456937799043062,0.21297429620563035,0.38392210509374747,0.5697916666666667,0.6697916666666667,0.09999999999999998,0.17550274223034723,0.4327321504682857
0.3142006048513183,1.1620021386958692,0.8857972881278584,0.14821498721545381,0.014975377573982752,0.7742199122819097,0.3494545543120047,0.3291492329149233,0.19203413940256045,0.4165742459676448,0.5010416666666667,0.5916666666666667,0.09062499999999996,0.18087318087318072,0.3494545543120047
0.29486341522595655,1.1635560038075201,0.9760413290180932,0.3011067383222677,0.38691635340446895,0.7930636398984325,0.47518264945475963,0.278137128072445,0.13962765957446807,0.49798985650667993,0.58125,0.6739583333333333,0.09270833333333328,0.15949820788530467,0.47518264945475963
0.28434579762918716,1.162114747840207,0.9318962215230346,0.1426566381247414,0.070122008364687,0.7799173220243009,0.571049882015983,0.30423280423280424,0.13937753721244925,0.5418720950756016,0.5479166666666667,0.6625,0.11458333333333326,0.209125475285171,0.571049882015983
0.2885131027805269,1.1558239205579868,0.8904027862173037,0.17656592828209963,0.10166557484801264,0.8615265983362683,0.3885335811187489,0.2893157262905162,0.1668726823238566,0.42321599844077784,0.6166666666666667,0.7020833333333333,0.08541666666666659,0.13851351351351338,0.3885335811187489
0.283390870519071,1.1498679857063323,0.9731390141667939,0.10556152369670042,0.3080768074244304,0.9313170822707457,0.5609778390485378,0.29741863075196406,0.1793416572077185,0.3970059751997087,0.6520833333333333,0.753125,0.1010416666666667,0.15495207667731625,0.5609778390485378
0.3040803761085918,1.0775211967727454,0.867128006038353,0.4798763202285209,0.18905143023218407,0.8516318850316826,0.2444625073525582,0.327930174563591,0.16983695652173914,0.4820941477930236,0.5614583333333333,0.6364583333333333,0.07500000000000007,0.13358070500927655,0.2444625073525582
0.2908364177900913,1.2124577607696836,0.8517583099465569,0.2626406625610993,0.04729817909486114,0.840914364982807,0.36676920113077915,0.28361858190709044,0.12547051442910917,0.5576082724008133,0.6104166666666667,0.7260416666666667,0.11562499999999998,0.18941979522184305,0.36676920113077915
0.31348132327544564,1.1158708781458868,0.8614628905350752,0.3446337774387538,0.20529507863047047,0.77900297277043,0.298269034575907,0.3346774193548387,0.15660919540229884,0.5320592715690348,0.515625,0.6114583333333333,0.09583333333333333,0.18585858585858595,0.298269034575907
0.2558192482176885,1.1834580409635092,0.8648171761972597,0.39711276738251,0.21574558981536526,0.8056243555215847,0.45576728959449053,0.24579560155239327,0.11615487316421896,0.5274330686529407,0.6072916666666667,0.6895833333333333,0.08229166666666665,0.13550600343053176,0.45576728959449053
0.3057252257435835,1.1242301480908945,0.8510891776041682,0.47518381871829196,0.003146658884857834,0.8442466093189192,0.6486224565004857,0.3014705882352941,0.16071428571428573,0.4668989547038327,0.59375,0.6364583333333333,0.04270833333333335,0.07192982456140351,0.6486224565004857
0.2833794525706484,1.110621012370374,0.9199967109145208,0.2938836965587659,0.20932932874987986,0.7838839782796526,0.3576289076546224,0.2828418230563003,0.1563380281690141,0.4472598624924905,0.5572916666666666,0.6239583333333333,0.06666666666666665,0.11962616822429895,0.3576289076546224
0.27693535354610777,1.204191040333721,0.9090108869871287,0.4536785021019506,0.2957487231111801,0.8297584371959259,0.37366786053026146,0.27616645649432536,0.12734584450402145,0.5388801155630639,0.5979166666666667,0.678125,0.08020833333333333,0.13414634146341453,0.37366786053026146
0.27352925309964354,1.0840863065233306,0.8768344912517754,0.2582992979067191,0.3069805264576261,0.8145586094895179,0.44251343504114216,0.29545454545454547,0.20595854922279794,0.3029095257074532,0.58125,0.6385416666666667,0.05729166666666663,0.09856630824372759,0.44251343504114216
0.2949167108023713,1.0782129479225318,0.9117943962783749,0.29463712271047593,0.36538504346418016,0.9351677224243224,0.205966703398773,0.30726256983240224,0.20209059233449478,0.3422869813113716,0.6458333333333334,0.715625,0.06979166666666659,0.10806451612903212,0.205966703398773
0.28364672567998617,1.0812403076113002,0.8981233453923264,0.18468977412969384,0.27761850096193025,0.8626480049993716,0.6802834068473458,0.296028880866426,0.22291407222914073,0.24698539015278065,0.609375,0.65,0.04062500000000002,0.06666666666666665,0.6802834068473458
0.29383016287840724,1.1736700576065162,0.9179889014557034,0.3119935753870314,0.09911478651757305,0.8857178510484696,0.431504217921476,0.3062645011600928,0.15980629539951574,0.4782082324455206,0.6229166666666667,0.7229166666666667,0.09999999999999998,0.16053511705685608,0.431504217921476
0.2641623706697307,1.0948953949461553,0.8971095690032994,0.3479669584676646,0.24096486361982766,0.8565748249122414,0.6917833538779103,0.25245098039215685,0.15462610899873258,0.38750046144191364,0.6354166666666666,0.6947916666666667,0.05937500000000007,0.09344262295081984,0.6917833538779103
0.2770021173941719,1.1800799839857459,0.8698044559523134,0.34359345103843486,0.3709794678077769,0.7786474327384966,0.48395076678990134,0.2656875834445928,0.12737127371273713,0.5205975677847231,0.5729166666666666,0.6708333333333333,0.09791666666666665,0.1709090909090909,0.48395076678990134
0.25769142915581505,1.1193216069377636,0.9164681041656078,0.4504546531639356,0.313670526932773,0.7605167084752364,0.28193304306870764,0.2609853528628495,0.10970464135021098,0.5796521140101609,0.578125,0.659375,0.08125000000000004,0.14054054054054066,0.28193304306870764
0.2902855301791488,1.2013614371312236,0.9117122000892269,0.34274373108082756,0.16722650219382743,0.8647880076076732,0.32840915769117984,0.27764127764127766,0.14395886889460155,0.48149327752121396,0.6125,0.69375,0.08124999999999993,0.1326530612244896,0.32840915769117984
0.32786290954857283,1.0949909373040227,0.8718646163349513,0.2499555118182134,0.03235297976588001,0.8442038356344492,0.21405714499691958,0.3325062034739454,0.23097112860892388,0.3053629490343557,0.5604166666666667,0.6104166666666667,0.050000000000000044,0.08921933085501865,0.21405714499691958
0.25290707761848485,1.2074711346365843,0.8967857726749043,0.2879815005592681,0.02142957354882733,0.8451606966533012,0.3979819929913948,0.23037974683544304,0.12305699481865284,0.46585150600694647,0.6333333333333333,0.7052083333333333,0.07187500000000002,0.11348684210526327,0.3979819929913948
0.31908612145196097,1.1170411190327432,0.8657609763932069,0.13333294946156418,0.08311066672874041,0.7731288709287979,0.590250451499603,0.33116036505867014,0.21721854304635763,0.34406841528914844,0.534375,0.615625,0.08124999999999993,0.15204678362573087,0.590250451499603
0.26496833000005215,1.1484779929112747,0.9226363246620107,0.16782818815579786,0.005819988677363642,0.9072883128839826,0.6645429746370498,0.2782212086659065,0.1497076023391813,0.46191160962515576,0.659375,0.7572916666666667,0.09791666666666665,0.14849921011058442,0.6645429746370498
0.31361417165064587,1.0720820598661158,0.8699899277140936,0.3866540903287089,0.09323930964311306,0.8192868749389517,0.2889619277562351,0.3122629582806574,0.18982118294360384,0.3921111104923457,0.5666666666666667,0.6135416666666667,0.046875,0.08272058823529416,0.2889619277562351
0.2454341922491191,1.1887976892829692,0.8599222163655729,0.39117332202235255,0.2577466843021819,0.8432071216892081,0.25832895635533804,0.2722710163111669,0.11458333333333333,0.5791570660522274,0.6041666666666666,0.7083333333333334,0.10416666666666674,0.1724137931034484,0.25832895635533804
0.31237407420620994,1.0727359254779034,0.8619928506392062,0.39782026560294426,0.2516577476224013,0.9206217364520594,0.47652457742704907,0.31313131313131315,0.19202898550724637,0.38674614305750354,0.6375,0.696875,0.05937500000000007,0.0931372549019609,0.47652457742704907
0.3150750157176379,1.0895199549026133,0.9587245136827006,0.17856266470686563,0.026348277299811373,0.8905420352790047,0.6374022246435822,0.2900232018561485,0.18922155688622755,0.34756407185628746,0.6375,0.7052083333333333,0.06770833333333337,0.10620915032679745,0.6374022246435822
0.2667712152925497,1.0760660512007256,0.9347659860039611,0.20358724103432504,0.22660241845566287,0.927711076257006,0.4315707528841678,0.2679372197309417,0.17265353418308227,0.3556194456430569,0.6802083333333333,0.74375,0.06354166666666672,0.09341500765696797,0.4315707528841678
0.29478193182661694,1.1838072905086314,0.8620345486022694,0.295043732235448,0.0436630504545827,0.7901831375280242,0.49873884490432624,0.2952755905511811,0.15818431911966988,0.46428243924805135,0.559375,0.6375,0.078125,0.13966480446927365,0.49873884490432624
0.263712151955953,1.1397912886191015,0.8699334383822337,0.1760461458216379,0.002309845035094238,0.8958507027254522,0.3427977707387355,0.2534562211981567,0.15348288075560804,0.3944402704733283,0.675,0.746875,0.07187499999999991,0.1064814814814814,0.3427977707387355
0.25062668735226046,1.2833814692636571,0.850657452356598,0.45560240652518247,0.11456968209981558,0.9225801494023976,0.47204195743670957,0.2615039281705948,0.12128418549346016,0.5362051104091287,0.6854166666666667,0.7697916666666667,0.08437499999999998,0.12310030395136784,0.47204195743670957
